subject_weight_id,grant_ref,subject_id,percentage
AD6A62A6-E33A-4E22-B243-5A6B2C07E4E7,EP/I031758/1,53F27348-198B-4AEF-A34B-8307067F507C,30
9851A7B5-7FD8-4536-BC16-CCB36B22C863,EP/F014325/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,50
2D98C1DB-EF22-4B31-B440-AD5AB09D079A,EP/F014325/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
3F75856E-B83A-4780-BB9F-7F9310401D51,EP/G063451/1,772CD758-53CD-407F-9B2C-F2B861E86155,100
93E76000-44EE-46E9-80E4-233A20D05465,EP/E004156/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
BE3156FB-58C2-4D70-95A9-F4F9D567B60B,EP/D035384/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,100
5B6F1E7B-2712-46F5-A427-C125B8C97BDB,EP/F026129/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
2B2D52E9-A8D0-43AB-A6BB-C8650AA3D5B4,EP/H00677X/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
AD24EF0C-2368-4589-8EC5-3E1F622E1DBA,EP/J009539/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
14D938F6-2C25-412A-97F8-5B8B3474BC66,EP/M024830/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
2292ECBD-DECF-46B0-9B0E-7302FC5D6EA8,EP/R016615/1,5CBA14F4-F235-45B6-A9DD-5937D5C166CC,100
99C94AE5-351E-484E-A287-81DEAE8E46D3,EP/K015893/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
769D09D0-2C37-4134-9C06-8D51A4AEC401,EP/I002707/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
52EF1A1B-DA1A-429B-8EA1-9D11CAC4A14E,EP/J000078/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
07923E70-0E7D-4B81-9D79-4061D7D7B475,EP/P020747/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,70
95649857-D9B8-48BD-A502-3A11E98DCD61,EP/P020747/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,30
46576F1B-5C70-4890-9241-92206F6030B1,NS/A000049/1,863FC58A-7217-42EA-B076-663F2D770BB8,15
0C4F81F0-7303-4193-92C8-C33AF7BAC36C,NS/A000049/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,25
94A4816D-7AB7-47C2-8B90-D2CC0C32ECAD,NS/A000049/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,60
01C6374C-E103-4578-B1A3-E934DA1CFE7A,EP/V049704/1,64596636-AE88-4F6E-A816-9C4C203E1197,15
BE82F5EE-25E8-4A43-97E7-771E142FFAEA,EP/V049704/1,E847DD9B-2053-4BC7-97A9-4213B185C968,20
59B22BB4-2048-472B-A845-DEA34BB9CB2E,EP/V049704/1,97B14C81-E082-430E-BC8F-733274083163,65
482DBC29-39F7-488A-8357-3E8F083DE4F6,EP/K022237/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
C38C3571-EA6B-4E51-9A17-14A4782DD60A,TS/G000646/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
AE51AF05-A3D7-488D-8A92-19561FB3C6ED,EP/F006500/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
E5777CE2-C19B-405E-9A95-4EB3D8EF624E,EP/I014624/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
91E30289-92CE-411D-AE40-A0E9D53D3A8E,EP/G030871/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
4C828420-DC4B-4CFA-B2CE-18E204AC89B0,EP/T031115/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
5128A430-5D8E-4D9B-918B-1217F7BBEE46,EP/K039830/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
49E604A8-2FAC-4583-B4C9-9DD537961D61,GR/T21387/01,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,75
575C12AF-932C-4604-B764-76237229153F,GR/T21387/01,772CD758-53CD-407F-9B2C-F2B861E86155,25
2C839D41-232E-4569-9DDB-C4783B764629,EP/H040536/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
0930174C-DF4C-426A-A693-02DBFD6D6943,EP/H047670/1,53F27348-198B-4AEF-A34B-8307067F507C,100
2AFCE26D-BCAF-46DD-B0DB-E690C9AD0564,EP/H018816/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
EE93CAB7-B845-4E23-871C-0E53AFA74E23,EP/M001644/1,C88380A2-9C65-425D-B4FB-4E289FACB800,50
D20AED9D-9F7F-452E-8A3F-73CBBB960127,EP/M001644/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,50
DE1B816C-82C4-4054-ACA7-33E5E88E525D,EP/N510075/1,17F21DBC-4946-4262-AD07-9914F6EA12F7,40
1097C3E2-1D21-4A2F-B119-D4BCFCB9CE73,EP/N510075/1,64596636-AE88-4F6E-A816-9C4C203E1197,60
B9AEAEA7-C601-4597-92E5-86EEF0D6E6B5,EP/G013829/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
492A8C42-0888-4A4D-AD44-F09B68825416,EP/D056764/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
53ED347F-309F-4414-B91E-94D666310F45,DT/E006469/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
AD4D9D64-F893-4D4B-AD62-306FDA3719D5,EP/K025090/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
85C02D85-05EF-47CE-8231-0B5F8DCA47AF,EP/P011993/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,10
BCCBFD30-9CFC-4FF7-BA27-E21C5C971AA9,EP/P011993/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,90
6007EBC3-A481-46AC-B403-5BBEF2F6348A,EP/P016545/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
4E14AD0F-24B8-4823-8BB0-4038FF8B69FA,EP/I027904/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,40
DE4CBEB8-9F86-44C2-B311-B8B7DF8ACBE7,EP/I027904/1,772CD758-53CD-407F-9B2C-F2B861E86155,40
94BE9587-BBDD-48F3-A8E0-4B8E6BBC376F,EP/I027904/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,20
BDAB196B-6F9D-4197-A20E-08A797CC422E,EP/M019977/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
7280708E-FA66-4690-975C-E426C5A3FE70,EP/M019977/1,895D1683-DC4B-4292-BBC6-EC38672BFD10,0
24B8229F-825E-4129-857F-3C2839C747C2,EP/M016099/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
95A92280-D241-4861-9FC0-6E5557050B82,EP/M026884/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
71E1CB03-4A70-4B45-A45A-5673A2E84544,EP/R034370/1,772CD758-53CD-407F-9B2C-F2B861E86155,25
AA418808-8D7D-40B2-A318-F72F64C72F2E,EP/R034370/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,25
BA3D707D-9A8C-432E-BB62-ED1463D9E843,EP/I016023/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
4AED7C76-8209-47C1-97E3-08281F51ED22,EP/J006173/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,50
ACF0C81E-7297-404C-BC75-185B59093CB5,EP/J006173/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
03FE9414-D5D3-4AC7-A191-571BD2F664E1,EP/F052669/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
13363917-5BEC-41B7-8015-5A06926CBBF7,EP/L021129/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,90
88A78013-EF8A-4AA4-8D28-99746B9CEB7E,EP/L021129/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,10
07F093AD-EF5D-422D-BE2B-C2DE4FB6D9CC,EP/D074568/1,97B14C81-E082-430E-BC8F-733274083163,100
7EEAF6DC-2F19-4B52-8D27-91D95F13A3C5,EP/M015793/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
50F8D3DD-B2E4-46ED-84E0-9CE0E1A218B2,EP/H010998/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,25
73782C46-2154-4A58-BF9E-94EA9D251379,EP/H010998/1,772CD758-53CD-407F-9B2C-F2B861E86155,75
03AE82C9-2AE6-452C-B8A3-D5BAFD2B1589,EP/E058019/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,100
E215CAB7-8786-456C-A1AA-982C48B6224B,EP/E020232/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,100
FE8760D1-D76E-4C64-9854-3D8E5ECBC8FF,EP/N019474/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,75
07241471-C2F1-43AE-BF5C-0C5553C1B80D,EP/N019474/1,5858EC49-4786-4440-8352-1AB0B6DC5F23,25
146C96D6-DE75-41B3-AA3A-02925F384B2A,EP/D501024/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
4D066066-9E36-4ED8-BD7A-4E6BF1040607,EP/L012855/1,64596636-AE88-4F6E-A816-9C4C203E1197,40
CD76864C-E3EA-4449-BA43-A8DD78855894,EP/L012855/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,30
1490154F-F150-4CA2-B19E-93529F1E00A2,EP/L012855/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,30
F1E98FAC-21D1-4584-96A7-51092D839E3F,EP/V051792/1,FA25733D-A456-4A1B-9D5C-7119577368D9,100
AE09339F-98A9-410F-9B49-6432646BEA63,EP/I036117/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,100
26EB695C-EAA9-4752-A7A0-259DD090591C,EP/R007497/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
020B5AD4-0597-475A-BA1E-8EE576139607,EP/R007497/1,895D1683-DC4B-4292-BBC6-EC38672BFD10,0
EAED9CF3-710D-4995-9700-A270EE105319,EP/F03606X/1,772CD758-53CD-407F-9B2C-F2B861E86155,100
EF38EFAE-F2EB-48C2-A147-D3F337889660,EP/D071542/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
237744D6-F5D9-4B46-ADE9-88FE7FAA7AE2,EP/T024747/1,EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,0
C1737E8F-6B6E-4A9B-B40B-0ED4C515E8D4,EP/T024747/1,6E910789-6B8D-4B73-B5B0-F3156942B558,0
87E46A80-D9ED-4DDA-AA1F-48A6155C00A5,EP/T024747/1,3A4CB57C-9B22-41A2-AB15-127503299365,0
99E80BB0-1261-4F95-90DC-65B4231D975F,EP/T024747/1,6BF947B0-8E6E-48DB-AB68-7130938F2DF2,0
1A5BA593-07AB-4CEC-9CEB-96D0B0881BA7,EP/T024747/1,895D1683-DC4B-4292-BBC6-EC38672BFD10,0
0040815B-1AA7-45D5-A65C-D71D2386F8BA,EP/M025756/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,95
1BCDDC7C-7431-4BCE-A88B-99DEC947D9D3,EP/M025756/1,772CD758-53CD-407F-9B2C-F2B861E86155,5
651D30F6-CE1A-4F89-B325-1FA178EA0F31,EP/N007565/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,90
A3BDDF83-C9B5-4255-A2BF-6CDA28154144,EP/N007565/1,53F27348-198B-4AEF-A34B-8307067F507C,10
B9276F30-EF74-420F-85A2-3BC2FB025AC7,EP/H029583/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,50
04636243-6666-4DDF-A718-E291058B67B9,EP/H029583/1,53F27348-198B-4AEF-A34B-8307067F507C,50
9D0A2E50-44F1-4BE2-87C1-66A88BE28E4A,EP/H005625/1,17F21DBC-4946-4262-AD07-9914F6EA12F7,25
74F40BA0-CA9A-440C-8CD0-6458B86F6AD2,EP/H005625/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
E47C96BD-260E-4049-A94A-19957E4BCCA8,EP/H005625/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,25
4BF6DBAB-14F9-4EFF-865B-A14ABD339201,EP/D049253/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
DBBF6ABC-F671-404E-B0B5-C7CD8410E5F4,EP/N011317/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
89CE19C6-B07E-4C9C-8529-9A6CC4D7418C,EP/F022530/1,64596636-AE88-4F6E-A816-9C4C203E1197,40
B57E5007-31CF-445A-BD9D-1DCAE2A8DEB5,EP/F022530/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,60
3F12C271-AA45-4D96-9EA9-844F9FE83B27,EP/L013932/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
4161CC82-C730-49E2-93C3-3CEB03C79979,DT/F00270X/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,100
396296BD-38D1-4E45-83D2-5F4C0410F8CC,EP/I032088/1,608431EA-925E-44D8-A1E2-8C24B4768085,25
1F759A81-80CC-4EB3-AF99-C9105030FFE3,EP/I032088/1,7D5D2DB2-0A64-42AF-A644-5F541B832A29,20
5B534CD4-594D-42E6-BA83-645E6C62CC9F,EP/I032088/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,20
F65E48C6-7304-43ED-9464-D4421B6EA9B5,EP/I032088/1,972C8509-5001-4523-9E10-7FA67E2F2E69,35
D0E14BB2-9F9D-4034-B735-38BB47247D94,EP/K012703/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,30
344A24C5-41D3-446B-9537-EB4CA68D5568,EP/K012703/1,F0322ED6-113F-4530-BA5E-562216587E68,70
F50BD7F2-FA8A-48F8-A43E-FFB3C1790A9E,EP/H043454/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
7B460C60-C9F7-48D3-A2CC-0FA11FA46B18,EP/P020577/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,60
C4E6FB42-D8EB-4DA6-AB17-72DF219A5D8D,EP/P020577/1,772CD758-53CD-407F-9B2C-F2B861E86155,40
6159BDDB-CD36-4B50-837A-495FE812B256,EP/F010834/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
69B4CF56-1D2D-4305-BAD0-4BC116D0C08F,EP/F010834/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,50
5B24EE51-B97A-4796-BFAD-B71772427385,EP/P010245/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
30A0FABF-0ACD-4974-B33A-485D6072A9FE,EP/F009186/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,50
55412D6F-E35F-4953-A6A5-457FA497BE3B,EP/F009186/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
31498890-135A-4643-9533-0FAD20BCFBEC,EP/R00207X/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
130BFC8D-911D-4ACB-B702-2A19D6287B21,EP/T026782/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,50
31840302-FBE2-4152-A887-A56A4DBC123E,EP/T026782/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,50
DA2309B7-1FA0-42DD-9766-1FB3A36AED9B,EP/H011927/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,20
A6290122-D291-41CF-97F4-FBE4F60B0A31,EP/H011927/1,E847DD9B-2053-4BC7-97A9-4213B185C968,80
79A963C3-EAA2-4B31-B3F5-008A5BE19864,EP/K02924X/1,772CD758-53CD-407F-9B2C-F2B861E86155,60
A996D8DD-1B9D-4757-AB9E-989EBC8D8638,EP/G014221/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,60
F9031685-6915-45A8-BD1B-50EAFBBF1528,EP/G014221/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,40
EE1F7E31-BCD3-45EF-A1F4-7075ECDA4335,EP/S020357/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,5
3A67134B-DCE1-408D-BCC6-5C9CA1BCF82F,EP/S020357/1,64596636-AE88-4F6E-A816-9C4C203E1197,15
798E152A-1BD5-4697-AF24-315D029B137A,EP/S020357/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,10
50072EC9-1F2B-46B9-A786-3B8451597644,EP/S020357/1,863FC58A-7217-42EA-B076-663F2D770BB8,5
E037C12F-0EAC-40A8-9A74-F0D24A058F27,EP/S020357/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,10
36D3C8FA-276A-42A2-8B93-8C658C3FE10B,EP/S020357/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,10
91836798-B4D4-4EBB-8FD7-E2EE721C5A19,EP/S020357/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,5
5ECFF79A-7AA7-4861-BA5B-461EE71C46D6,EP/S020357/1,E847DD9B-2053-4BC7-97A9-4213B185C968,10
CC60D404-05C6-40E0-9922-9F8110BD2000,EP/S020357/1,C9A78518-54CF-4145-A680-F2BDCFB3913B,5
8642A46A-9962-470C-AB04-EC3E4BCD00E9,EP/S020357/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,20
C433A1EC-E26E-490E-9B9F-2D45E2CAEB38,EP/S020357/1,97B14C81-E082-430E-BC8F-733274083163,5
57CF6523-52C6-4E79-A187-20DB3C484755,EP/S012559/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,15
F7803C80-9F5B-457E-A7F5-FA713949C2EB,EP/S012559/1,772CD758-53CD-407F-9B2C-F2B861E86155,85
3BAC9B1E-9519-4129-98A9-3D1A4E5A1E69,EP/D077532/1,863FC58A-7217-42EA-B076-663F2D770BB8,50
DD13FB8C-48E1-43CA-B77E-8889FA3CD4D6,EP/D077532/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
894457B5-B0CD-46A7-84AA-4E9620E554C1,EP/E043488/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
D0197CE4-E446-4D6E-86AC-F5A5E7A9AD88,EP/D059364/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
0895838A-9B63-4A14-95A1-1D1D56FF3564,EP/V047175/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,100
0275117E-1164-4462-BCDA-BB7B1EC6F2F5,EP/K03345X/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,40
40BFDE4F-7629-43E5-A546-7D6ACC1C7514,EP/K03345X/1,4511FB20-8392-418E-809D-7701FACC03C9,20
105FFF9E-DAF4-4FA3-B9EE-4717CF730F70,EP/K03345X/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,20
4AFEB21F-5111-4C77-9B3C-A0B23B5F6544,EP/K03345X/1,5858EC49-4786-4440-8352-1AB0B6DC5F23,10
871E2672-3FCE-4062-BD5C-BE8D17B38A98,EP/K03345X/1,F0322ED6-113F-4530-BA5E-562216587E68,10
E9784AA7-C397-42E3-916B-C210989E47B7,EP/M027732/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,80
11391343-4AD7-4BDC-B66F-0F9BEA4105E4,EP/M027732/1,E847DD9B-2053-4BC7-97A9-4213B185C968,20
48A53153-21D7-4BBB-846B-851D267BF557,EP/G05567X/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,25
17CA872B-3F82-41C9-AD15-82850B0D31B1,EP/G05567X/1,E847DD9B-2053-4BC7-97A9-4213B185C968,25
69818F4D-24AA-43CD-A4EF-1C25798D84DB,EP/G05567X/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,50
3036BE59-F065-4DE5-B258-B925571740DF,EP/H019839/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,50
0084B748-8C4B-44B4-BF06-C050E0944F2E,EP/H019839/1,53F27348-198B-4AEF-A34B-8307067F507C,35
75A00631-6750-45E7-8E1C-448C59B63CE6,EP/H019839/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,15
6A2B1690-541B-4031-885D-7C63D05962CB,EP/P015883/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
00956555-AB43-4391-978C-D47A666CBAB2,EP/E036724/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,100
B87C6E02-5BE9-4409-9E62-6E8453ED3EF0,EP/V052284/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
D1EFE874-A3FA-4E38-8B09-49D6548F038B,EP/L00044X/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
326D1642-51F0-4C78-AFB3-91D93CE252AA,EP/H051678/2,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
5F56725A-01B6-488E-A08B-6573B0108341,EP/J00930X/1,772CD758-53CD-407F-9B2C-F2B861E86155,25
0D1E4A0D-4971-466E-AD23-835EA39F46C6,EP/J00930X/1,53F27348-198B-4AEF-A34B-8307067F507C,75
6D9629C4-EE38-46AB-93E4-21A753304747,EP/N034627/1,E847DD9B-2053-4BC7-97A9-4213B185C968,25
2CE57C38-14C2-48D7-B3F0-296257EFC04B,EP/F06652X/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,100
40002338-85BF-4BAD-9A10-F86E1D0B94FD,EP/V027611/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,35
B843D570-CE3F-4676-88D8-1D58B7CD53D8,EP/V027611/1,E847DD9B-2053-4BC7-97A9-4213B185C968,65
604C86FE-3D3B-42C5-8FA6-B2CA3B2111C6,EP/M507106/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
52F556BD-9784-41FD-AD71-8CCC27AB2E03,EP/H051716/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,100
63B2123A-4146-426F-8771-452F2ECA8FC2,EP/M027287/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
C6A38341-EEBD-496F-B806-2AE95B2A8D6D,EP/R015333/1,17F21DBC-4946-4262-AD07-9914F6EA12F7,15
0720E4C7-C202-444D-98D9-C70C296DCDD4,EP/R015333/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,25
4DA537A5-0358-42F8-ACE2-0DE6DF824024,EP/R015333/1,863FC58A-7217-42EA-B076-663F2D770BB8,60
17023451-E584-4ABE-9D0C-4391E28CCBF8,EP/E027237/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,75
D7677BA3-5466-4D19-A735-9A9017C04C02,EP/E027237/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,25
111634CB-BFB3-4899-8927-6C8A5766F388,EP/E033555/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
64A11033-EEE7-458F-8EBE-0E437F9DDAD4,EP/P005187/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,25
7ECCA84F-46E8-4352-9E4B-F33BF5E9BB15,EP/P005187/1,863FC58A-7217-42EA-B076-663F2D770BB8,75
EFF245A5-4237-449F-9158-1A276F2A5AB2,EP/R01860X/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,60
1038C394-FF50-4E32-9765-3C2CF30FDA3F,EP/R01860X/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,40
46F50789-AB61-4BE0-9DE3-2066F4BCD0D5,EP/N028511/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,50
14D49053-CC6C-41B8-AC44-9639681B86C5,EP/N028511/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
08D9A2C1-D674-4540-BF21-1D859E77B2B6,EP/G007519/2,64596636-AE88-4F6E-A816-9C4C203E1197,25
3E0303F5-AFC5-4D75-8421-C2000E6467E2,EP/G007519/2,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,25
676DCFD4-FADF-47D0-A927-7E201FA24FD0,EP/G007519/2,60EBB420-734E-4DB5-B0F2-65A1115A27F8,50
CD6D4C77-7C95-4966-BB1F-A1EFF5177E43,EP/F004753/1,64596636-AE88-4F6E-A816-9C4C203E1197,100
259290C2-CCAD-4A1A-9208-39FA630FB14C,EP/G015287/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,100
A15F74CA-1C27-4EB2-9B10-03F7A202FAF8,EP/T016337/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
76002687-D147-42B7-B397-B17384233E0E,EP/D039444/2,5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,100
6D4DA9B6-DCD1-451B-87F8-B44F0EB98756,EP/V031201/1,C88380A2-9C65-425D-B4FB-4E289FACB800,30
B089EA64-ECC5-43E5-9E01-EDA042BD0710,EP/V031201/1,97B14C81-E082-430E-BC8F-733274083163,70
1EBAA726-011D-4239-B93B-33340CD380E5,EP/L021463/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
6EFC0B48-7916-4EB0-B63B-991C04DF8DC0,EP/H009914/1,C88380A2-9C65-425D-B4FB-4E289FACB800,100
670EE1C0-94B0-4197-8605-EF2E0F16330D,EP/G029946/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,70
5C1693B0-BA68-4A70-8246-2C5A0C7F6073,EP/G029946/1,97FC8337-8E84-46A6-ACF2-A6047DA8C582,30
DED1D428-07CD-4EB6-8E06-87BC9C12BEC1,EP/H016120/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,70
6C51740E-8214-4A53-AA7F-FA5218090F44,EP/H016120/1,5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,30
E053BF11-A7D8-45C1-B6C8-A88AE7022B8F,EP/H019588/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
713583CA-F4FE-4AF9-8246-1FCEA2071DAE,EP/N018176/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
2F93F6F6-D3E6-4AFA-8F59-9311937FD69E,EP/E049451/1,AEB7EC61-1574-4583-8B00-BD32275F29A6,50
261BAB8B-16AB-4555-ACF7-B2091B3B27DA,EP/E049451/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,50
07A05D84-7303-4577-A7F1-88E2C0FCC252,EP/I032126/1,64564C94-AC7F-4056-903D-0AED107A359E,20
61DF0C75-D673-482B-B8EB-D82B5003E6C7,EP/I032126/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,50
F1999474-2833-4C0E-8B79-C2FAC42AB9E9,EP/I032126/1,4A856E02-8C94-4981-B572-E381EEB60DD2,30
3836C304-BAFC-4341-BAD9-4F652241CFCD,EP/D067553/1,5CBA14F4-F235-45B6-A9DD-5937D5C166CC,100
BEDDDB4C-776E-4F2E-9BDF-CB80DF321238,EP/J02080X/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
C28EB123-245D-4325-AFF7-1F21706D1A60,EP/D076633/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
34C13C59-2600-42A0-8E7B-662741D4566F,EP/N024192/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,0
674BEBC1-8F8B-4070-866C-FBE4C9AADFCF,EP/D053331/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
2C3969E4-DA6D-4D59-AE48-8E936943A2E2,EP/S013008/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
157C5040-185F-45AE-AB99-1D6A4CBB30AF,EP/V032909/1,64596636-AE88-4F6E-A816-9C4C203E1197,65
57745CD4-67B1-4015-82C3-1FAF4481B4ED,EP/V032909/1,E847DD9B-2053-4BC7-97A9-4213B185C968,15
302A7983-5344-468B-9285-3EAB73E2F827,EP/V032909/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,20
CD26318E-656C-4250-AC4F-B34E80F3AD96,EP/V030434/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,40
